index;x;y;z
259;0.081238;0.995728;-0.066422
260;0.102020;0.848434;-0.117371
261;-0.043365;1.146057;-0.265732
262;0.220551;1.267624;-0.220154
263;0.429443;1.450470;-0.173035
264;0.291779;1.306885;-0.341812
265;0.249435;1.140884;-0.031815
266;-0.300568;1.411728;-0.010910
267;-0.666214;1.572861;0.110123
268;-0.310684;1.051895;0.116928
269;0.064743;1.006912;-0.141586
270;0.072937;0.934357;-0.116852
271;-0.039337;0.782303;-0.093887
272;-0.209763;0.605728;-0.058487
273;-0.305359;0.427612;0.091843
274;-0.252075;0.390915;0.053024
275;-0.080307;0.381912;-0.172394
276;0.162277;0.648071;-0.729584
277;0.566223;1.355499;-1.117767
278;0.196869;1.553757;-0.805893
279;0.080139;0.836136;-0.608536
280;-0.357681;0.637009;0.181229
281;-1.281677;1.900574;-1.070709
282;0.583862;1.498703;0.890457
283;-0.450165;-0.074051;0.058044
284;0.137115;0.738037;0.220932
285;0.170059;1.827698;-0.133255
286;-0.245285;0.981293;-0.037903
287;-0.184433;0.732101;0.054764
288;0.078384;0.844086;0.009430
289;0.013885;1.025711;-0.143921
290;-0.002151;0.893677;-0.107285
291;0.167053;1.002640;0.017136
292;0.135025;1.107498;-0.076035
293;0.103195;1.069626;-0.265686
294;0.163940;1.088867;-0.308212
295;0.392532;1.216415;-0.196732
296;0.017090;1.215958;-0.401566
297;0.177689;1.177368;-0.216492
298;0.125137;0.998871;0.070145
299;-0.352432;1.864807;-0.093048
300;-0.448669;1.474213;0.184006
301;-0.146179;1.062866;-0.112610
302;-0.028900;0.963440;-0.180573
303;0.084396;0.998718;-0.067017
304;-0.030960;0.760513;0.010086
305;-0.273590;0.424408;0.120499
306;-0.266022;0.347153;0.145920
307;-0.055161;0.374527;-0.031494
308;0.055359;0.404694;-0.404160
309;0.352737;0.976639;-0.898682
310;0.327484;1.672775;-0.948456
311;-0.236496;1.458664;-0.896545
312;-0.106232;0.669998;-0.224106
313;-0.572647;0.825256;-0.250046
314;0.255646;2.513031;-0.019638
315;-0.067429;-0.318069;-0.138168
316;-0.278702;0.614761;0.244553
317;0.108978;2.013931;-0.217651
318;0.204605;0.996902;0.041336
319;-0.053360;0.694519;-0.044754
320;0.090164;0.747513;-0.086212
321;-0.016022;0.996597;-0.093536
322;-0.054214;0.956772;-0.117569
323;-0.017456;0.903671;-0.116302
324;0.106003;1.002151;-0.137863
325;0.166122;1.167404;-0.075562
326;0.181122;1.088669;-0.201828
327;0.428070;1.283859;-0.135956
328;0.271118;1.420715;-0.334366
329;0.239807;1.321793;-0.332153
330;-0.020264;1.224167;-0.167175
331;-0.567490;1.373779;0.005722
332;-0.366867;1.539017;0.292984
333;-0.038147;1.165176;-0.287872
334;-0.221603;1.144562;0.034546
335;-0.108856;0.877655;-0.030701
336;-0.149353;0.602524;0.001129
337;-0.187637;0.374222;0.036789
338;-0.257797;0.217606;0.075455
339;-0.084183;0.156204;-0.044556
340;0.283020;0.447189;-0.581467
341;0.452621;1.386383;-1.266083
342;0.019806;1.556168;-0.832642
343;0.059570;1.016068;-0.703934
344;-0.129028;0.825424;0.130310
345;-1.178818;1.377548;-0.664688
346;0.288925;1.674759;0.656799
347;-0.035233;0.084595;0.343536
348;-0.110840;0.692963;0.114838
349;-0.052292;1.736374;-0.150818
350;-0.143066;0.996185;-0.092117
351;-0.145828;0.772385;-0.016571
352;0.106674;0.827698;-0.014420
353;0.079575;1.040863;-0.048523
354;0.057785;0.941650;-0.064529
355;-0.064606;0.869675;-0.054504
356;0.001373;1.019135;-0.027618
357;0.129990;1.094696;-0.185791
358;0.103348;1.068588;-0.175537
359;0.300186;1.208527;-0.119080
360;0.172440;1.416962;-0.295425
361;0.155380;1.323441;-0.279419
362;0.219543;1.195984;-0.046448
363;-0.408844;1.295502;0.000534
364;-0.697388;1.535645;0.161652
365;-0.234772;1.079437;0.091248
366;-0.131821;1.028168;-0.130249
367;0.090652;0.963379;-0.081268
368;0.012878;0.756912;-0.065994
369;-0.162369;0.518707;0.008179
370;-0.214371;0.438400;0.070877
371;-0.163635;0.448288;0.039276
372;-0.027802;0.430573;-0.170883
373;0.151352;0.677551;-0.638123
374;0.304123;1.524933;-0.972839
375;0.088486;1.684219;-0.993835
376;-0.041550;0.866623;-0.698776
377;-0.237015;0.785980;-0.044220
378;-0.481216;1.212646;-0.238174
379;0.282623;1.478271;0.203217
380;-0.456848;0.315643;0.031723
381;-0.301575;0.792313;0.262878
382;0.040878;1.361633;0.015488
383;0.110489;1.117737;0.009583
384;-0.026871;0.875778;0.003448
385;0.014481;0.839020;0.008377
386;0.001419;1.004379;0.010315
387;-0.024368;0.863266;-0.020111
388;-0.044922;0.902023;-0.057953
389;0.029404;1.059753;0.012924
390;0.106522;0.985916;-0.073227
391;0.201981;0.999557;-0.148392
