index;x;y;z
548;0.131409;1.230545;0.141388
549;0.224533;1.080017;0.121521
550;0.378220;1.096069;-0.003662
551;0.353821;1.005356;-0.026581
552;-0.054489;1.211807;-0.010422
553;-0.640137;1.392334;0.117874
554;-0.106995;1.215759;0.040329
555;0.166550;1.015228;-0.145767
556;0.031799;1.010422;-0.043106
557;0.031815;0.923981;-0.089310
558;0.003891;0.769119;-0.138260
559;-0.075989;0.700150;-0.012360
560;-0.104156;0.634872;-0.018967
561;-0.033829;0.615677;-0.133072
562;0.070236;0.694870;-0.289108
563;0.430801;0.856827;-0.438736
564;0.705597;1.164536;-0.253510
565;0.768936;1.560287;-0.888809
566;0.717270;0.729523;0.008270
567;-0.547836;1.372528;-0.042892
568;-0.363174;1.417755;-0.802383
569;0.295502;0.831238;0.525040
570;-0.186081;0.497299;0.214905
571;0.023178;0.881409;0.260803
572;0.556473;1.092010;0.125565
573;0.134735;0.929153;0.102325
574;-0.128845;0.829071;-0.032349
575;0.115372;0.958160;0.130569
576;0.019882;1.090317;0.113449
577;0.011734;0.970963;0.118088
578;0.071655;0.873978;0.101196
579;0.059387;0.880859;0.148666
580;0.098877;1.009903;0.206131
581;0.123917;1.144440;0.178314
582;0.097519;1.144684;0.190796
583;0.351471;1.243073;0.087494
584;0.245667;1.157700;0.071732
585;0.367035;1.079117;-0.015366
586;0.241760;0.962585;-0.064194
587;-0.167984;1.009216;-0.051285
588;-0.314835;1.364670;0.052139
589;0.091431;1.356842;0.026627
590;0.104294;1.070755;-0.120773
591;0.122452;0.901047;-0.062241
592;0.185410;0.749817;-0.139725
593;0.077271;0.643509;-0.125290
594;-0.070801;0.664810;0.021835
595;-0.174927;0.662430;0.017136
596;-0.059036;0.674789;-0.167923
597;0.149124;0.815491;-0.432693
598;0.546692;0.938461;-0.410065
599;0.667374;1.166611;-0.231277
600;0.782867;1.477676;-0.936646
601;0.578949;0.626205;0.286163
602;-0.606598;1.295303;0.010956
603;-0.227921;1.654007;-0.872482
604;0.350647;0.932449;0.518570
605;-0.344849;0.404572;0.230560
606;-0.123871;0.893967;0.169846
607;0.466660;1.185318;0.273895
608;0.011734;0.930923;0.170654
609;-0.210770;0.901672;-0.084900
610;0.155991;0.873138;0.110809
611;0.107758;0.932419;0.127777
612;0.002670;0.941452;0.118073
613;0.162018;0.965836;0.106201
614;0.080658;1.096436;0.129974
615;0.010849;1.102386;0.100861
616;0.037018;1.103149;0.235519
617;0.189819;1.039520;0.285812
618;0.220474;1.265762;0.100067
619;0.322205;1.103592;0.026093
620;0.297607;0.999863;-0.025345
621;0.032333;1.109879;-0.102112
622;-0.509232;1.376297;-0.001663
623;-0.191940;1.239334;0.024704
624;0.147766;1.117371;-0.150314
625;0.106766;1.000595;-0.012573
626;0.075943;0.877975;-0.086304
627;0.004135;0.671936;-0.163559
628;-0.071320;0.562241;-0.027206
629;-0.068069;0.499481;-0.064529
630;0.041779;0.600800;-0.152313
631;0.107025;0.768250;-0.332977
632;0.504913;1.004166;-0.520279
633;0.706619;1.300064;-0.432983
634;0.676407;1.361191;-0.728027
635;0.493454;0.483643;0.055420
636;-0.496063;1.051743;0.000565
637;-0.543854;1.907501;-0.831467
638;0.588562;1.255035;0.343323
639;-0.059067;0.544739;0.231415
640;-0.361771;0.709686;0.299011
641;0.399673;1.032120;0.246201
642;0.215866;0.976700;0.137451
643;-0.210632;0.985657;-0.002823
644;0.011093;0.878601;0.054718
645;0.112839;0.881699;0.066223
646;0.029907;0.887527;0.131683
647;0.232239;0.859436;0.101059
648;0.136902;0.988815;0.103027
649;-0.017792;1.043259;0.121338
650;0.002197;1.078308;0.211029
651;0.069748;1.084488;0.215515
652;0.297852;1.243607;0.151215
653;0.317276;1.167770;0.117599
654;0.370636;1.124435;-0.051102
655;0.132095;1.090576;-0.012085
656;-0.452377;1.282547;-0.040283
657;-0.263489;1.365021;0.093353
658;0.244156;1.125168;-0.160950
659;0.044464;0.940582;-0.033630
660;0.077499;0.902252;-0.020477
661;0.085373;0.688538;-0.141342
662;-0.003677;0.597534;-0.029404
663;-0.102798;0.594086;0.025528
664;-0.107254;0.615005;-0.082855
665;0.056198;0.728836;-0.255829
666;0.378815;0.884171;-0.427307
667;0.518799;1.086166;-0.396606
668;0.655167;1.374603;-0.508591
669;0.906250;1.161255;-0.563004
670;0.099976;1.039093;0.150833
671;-0.650558;1.828720;-0.508957
672;0.270828;1.080734;0.017059
673;-0.072891;0.371628;0.305954
674;-0.378845;0.629440;0.312073
675;0.307663;1.290894;0.201218
