index;x;y;z
298;-0.160278;0.910934;0.005814
299;-0.257553;0.894028;-0.203522
300;-0.238098;0.956696;-0.147400
301;0.011963;0.989609;-0.138947
302;0.158035;1.039459;-0.345764
303;0.229050;1.213501;-0.113281
304;-0.054276;1.273224;-0.185928
305;-0.077133;1.278687;-0.074585
306;-0.311859;1.276123;-0.163239
307;-0.536667;0.984497;-0.107529
308;-0.941498;1.168457;0.057739
309;-0.539398;1.100067;-0.159821
310;-0.388641;1.140015;-0.473099
311;0.029755;1.024307;-0.303757
312;0.099365;0.842209;-0.210022
313;-0.035980;0.606644;-0.190384
314;-0.205124;0.541275;-0.196121
315;-0.151947;0.523544;-0.151093
316;-0.111984;0.356918;-0.165009
317;-0.186722;0.387146;-0.259857
318;-0.079117;0.864410;-0.710190
319;0.290451;1.856628;-0.736191
320;-0.032501;1.672333;-1.180817
321;-0.582230;1.512070;-0.487244
322;-0.585938;0.473526;-0.076218
323;-0.116425;0.183197;-0.221313
324;-0.338318;1.248550;-0.206543
325;0.151855;1.631393;0.299271
326;-0.221909;0.743591;-0.420166
327;-0.283279;0.710602;-0.241776
328;-0.124832;0.787918;0.003769
329;-0.222977;0.877869;-0.198074
330;-0.205750;0.975586;-0.004166
331;-0.154190;0.804626;-0.124908
332;-0.192535;0.828369;-0.127594
333;-0.073669;0.834717;-0.173874
334;0.019348;0.943527;-0.267075
335;-0.070969;1.021545;-0.288269
336;0.068848;1.143921;-0.208221
337;0.271957;1.249557;-0.181671
338;-0.074661;1.323364;0.161285
339;-0.489609;1.382126;-0.043854
340;-0.631271;1.026291;-0.168259
341;-0.897018;1.122147;0.104492
342;-0.502213;1.051331;0.139435
343;-0.473648;1.199036;-0.520905
344;-0.213303;1.064957;-0.250076
345;0.111710;0.828445;-0.202637
346;0.051529;0.636383;-0.347595
347;-0.080338;0.551361;-0.247910
348;-0.078705;0.583237;-0.133820
349;-0.150650;0.517792;-0.117844
350;-0.186157;0.414154;-0.171265
351;-0.133942;0.713913;-0.480408
352;0.161255;1.524750;-0.813599
353;0.100021;1.494461;-0.553284
354;-0.380508;0.538208;-0.667007
355;-0.768311;1.261826;-0.178284
356;-0.776199;1.553177;-0.831329
357;0.055359;0.925034;0.048676
358;-0.049881;0.735977;0.168030
359;-0.074753;0.872879;0.263397
360;-0.329193;1.250626;-0.415344
361;-0.066544;0.816452;-0.318756
362;-0.217773;0.700638;0.031235
363;-0.407715;0.591522;-0.056442
364;0.056107;1.099075;-0.079773
365;-0.140076;0.919846;-0.472137
366;-0.325989;0.811783;-0.097107
367;-0.268372;0.889999;-0.025940
368;-0.064697;0.969055;-0.234894
369;-0.065903;1.070221;-0.132584
370;0.197540;1.229156;-0.224380
371;-0.051254;1.279083;-0.184631
372;-0.100189;1.289764;-0.025360
373;-0.167313;1.203918;-0.313629
374;-0.428558;1.102737;-0.007950
375;-0.819336;1.221573;0.440292
376;-0.635727;1.147385;-0.427994
377;-0.301697;0.949646;-0.264740
378;-0.049118;0.854797;-0.164505
379;0.067917;0.811478;-0.188049
380;-0.094437;0.722855;-0.233429
381;-0.220139;0.621429;-0.241547
382;-0.182388;0.422516;-0.037384
383;-0.227692;0.251358;-0.105545
384;-0.204941;0.474823;-0.289444
385;0.023605;1.321396;-0.842682
386;0.105911;2.036743;-0.370438
387;-0.375488;0.955490;-0.879822
388;-0.680984;1.039658;-0.256989
389;-0.601135;1.230148;-0.323578
390;0.038788;0.662369;-0.089951
391;-0.083786;1.062256;-0.144211
392;-0.027023;0.956375;0.131607
393;-0.264832;1.001312;-0.248627
394;-0.198929;0.917831;-0.237228
395;-0.212448;0.773010;-0.037033
396;-0.412796;0.625122;-0.000839
397;-0.436569;0.821625;0.007690
398;-0.231537;0.804550;-0.103882
399;-0.157578;0.853363;-0.150192
400;-0.193985;0.919525;-0.232605
401;0.052780;1.010574;-0.241547
402;0.200165;1.278030;-0.161682
403;-0.260178;1.257263;-0.274124
404;-0.127625;1.317505;-0.103699
405;-0.063477;1.422256;-0.106781
406;-0.482986;1.153519;-0.251251
407;-0.826035;1.094162;0.251343
408;-0.799759;1.206345;0.115784
409;-0.383621;0.991669;-0.443817
410;-0.345673;0.863495;-0.389252
411;0.150238;0.876526;-0.049133
412;0.162994;0.826141;-0.253647
413;-0.274384;0.586060;-0.187378
414;-0.274292;0.492310;-0.147247
415;-0.096832;0.378860;-0.089951
416;-0.166168;0.295288;-0.114395
417;-0.137894;0.602112;-0.630447
418;0.257904;1.828278;-0.802689
419;-0.224213;1.783981;-0.971390
420;-0.218796;0.543793;-0.798767
421;-0.455399;1.133224;-0.020126
422;-0.631821;1.377335;-0.343292
423;-0.179703;0.829254;-0.150528
424;-0.114304;0.946945;-0.155914
425;0.073639;0.934097;0.121750
426;-0.285934;1.076508;-0.161713
427;-0.309616;0.863220;-0.297287
428;-0.352478;0.705551;-0.048431
429;-0.480942;0.602814;0.054932
430;-0.214935;0.953369;0.015793
431;-0.211578;0.826096;-0.114822
432;-0.300552;0.878601;-0.126312
433;-0.251846;0.919510;-0.236633
434;0.051590;0.985947;-0.158554
435;0.077789;1.114944;-0.354141
436;0.087845;1.141296;-0.132538
437;-0.018494;1.355865;-0.209869
438;-0.013702;1.311508;0.003387
439;-0.271027;1.254730;-0.140808
440;-0.652679;1.020096;-0.156143
441;-0.918655;1.096420;0.300766
442;-0.577225;1.053970;-0.053970
443;-0.303009;1.171219;-0.536758
444;0.031158;1.025772;-0.117676
445;0.041016;0.832428;-0.107697
446;-0.201462;0.685394;-0.278748
447;-0.293991;0.632507;-0.285950
448;-0.143692;0.508423;-0.140625
