index;x;y;z
315;-0.147171;1.437164;-0.201614
316;-0.724945;1.482910;0.131302
317;-0.616241;1.432938;0.020721
318;-0.271698;1.250412;-0.120239
319;0.016815;1.137115;-0.093246
320;-0.328445;0.788559;-0.084763
321;-0.319214;0.622101;-0.026779
322;-0.202103;0.458206;0.073105
323;-0.255249;0.424911;0.071487
324;-0.356934;0.392731;-0.015823
325;-0.163055;0.440735;-0.150360
326;0.012955;0.820755;-0.471893
327;0.479950;1.480759;-0.621887
328;0.015076;2.188705;-1.153702
329;0.032318;0.532196;-0.073410
330;-0.499405;0.717087;-0.450790
331;-0.528229;1.442200;-0.480087
332;0.086700;1.334167;0.295776
333;-0.593826;0.326050;0.101364
334;-0.372162;1.266235;0.141815
335;-0.105896;1.007217;0.095718
336;-0.181625;0.754608;0.036179
337;-0.033508;0.892624;0.021866
338;-0.113037;0.918976;0.029999
339;-0.130554;0.864990;0.044601
340;-0.222504;0.939331;0.027817
341;-0.142548;0.977875;0.056931
342;-0.263519;0.892349;-0.001526
343;-0.052139;1.074707;0.009125
344;0.142349;0.928787;0.179733
345;0.071548;0.967484;0.197037
346;0.093307;1.201324;-0.014938
347;0.057358;1.378265;0.103165
348;-0.411179;1.532211;-0.190552
349;-0.913345;1.315887;0.024475
350;-0.545090;1.531723;0.015610
351;-0.177017;1.277313;-0.274139
352;-0.069580;1.085617;-0.119843
353;-0.283386;0.819855;-0.023163
354;-0.319336;0.609329;0.011017
355;-0.235367;0.436829;0.058792
356;-0.262573;0.452255;0.014771
357;-0.325363;0.451553;-0.036133
358;-0.188614;0.455765;-0.178574
359;-0.046097;0.779541;-0.420944
360;0.369232;1.206131;-0.622116
361;0.368744;1.624268;-0.635712
362;-0.054398;1.338028;-0.713165
363;-0.224426;0.714996;-0.280365
364;-0.515396;1.384659;-0.494385
365;-0.125229;1.200043;0.395096
366;-0.277695;0.582977;0.176041
367;-0.283371;1.178665;0.124283
368;-0.172241;1.081909;0.041626
369;-0.412521;0.627975;0.144547
370;-0.086655;0.885284;0.038544
371;0.007248;1.002945;-0.014847
372;-0.111633;0.903198;0.044205
373;-0.202637;0.850571;-0.035263
374;-0.198685;0.909744;0.016205
375;-0.198227;0.997437;0.051758
376;-0.172592;0.945511;0.034073
377;-0.082214;1.137512;0.081787
378;0.107178;0.829132;0.173279
379;0.002670;0.998383;0.086044
380;0.056885;1.170258;0.038879
381;0.202255;1.397751;-0.003098
382;-0.245529;1.507401;-0.137650
383;-0.908722;1.489792;0.044571
384;-0.613586;1.437286;0.031403
385;-0.215195;1.288254;-0.189102
386;0.027252;1.140640;-0.098969
387;-0.256058;0.785690;-0.096832
388;-0.255966;0.580322;0.003815
389;-0.141251;0.408813;0.111664
390;-0.232239;0.396591;0.083939
391;-0.388306;0.431824;0.001633
392;-0.230743;0.568344;-0.211456
393;-0.017792;0.954147;-0.467758
394;0.507477;1.199814;-0.491531
395;0.276611;1.521271;-0.633392
396;-0.129425;1.116455;-0.550552
397;-0.333481;0.875305;-0.243439
398;-0.451309;1.264023;-0.361023
399;0.042374;1.680328;0.537689
400;-0.809860;0.221817;-0.173050
401;-0.136078;1.009003;0.263031
402;-0.025085;1.391449;-0.054596
403;-0.112381;0.688049;0.123672
404;-0.209900;0.751740;-0.013016
405;-0.073425;0.976654;0.014618
406;-0.174194;0.827591;0.080292
407;-0.355377;0.953766;-0.015106
408;-0.045822;1.062546;0.078644
409;-0.160263;0.941574;0.029495
410;-0.297760;1.040756;0.017517
411;0.207092;0.889023;0.195892
412;0.049210;0.953278;0.268555
413;-0.064224;1.131287;-0.003128
414;0.024933;1.276306;-0.048050
415;-0.143509;1.392685;-0.061981
416;-0.603638;1.452911;0.087372
417;-0.874420;1.484039;0.036331
418;-0.313507;1.346756;-0.075546
419;-0.104645;1.209412;-0.193985
420;-0.144699;0.977890;-0.123703
421;-0.333786;0.722672;-0.108459
422;-0.233002;0.532074;-0.021759
423;-0.202728;0.449997;0.068634
424;-0.319717;0.408218;0.055710
425;-0.293320;0.462860;-0.061691
426;-0.044388;0.641998;-0.163177
427;0.111145;1.013748;-0.470673
428;0.432800;1.504227;-0.484131
429;0.300323;1.831360;-0.928940
430;0.141418;0.377655;-0.123535
431;-0.770721;0.841660;-0.524979
432;-0.502747;1.968719;-0.513809
433;-0.022919;1.229095;0.203262
434;-0.537796;0.087723;0.193054
435;-0.202087;1.333160;0.157700
436;-0.041992;1.209946;-0.106369
437;-0.328934;0.549683;0.194656
438;-0.167130;0.968826;0.107376
439;-0.074814;1.065277;0.126572
440;-0.255310;0.786865;0.049500
441;-0.218597;0.878555;0.100174
442;-0.161667;0.958603;0.054611
443;-0.169159;0.909485;0.056335
444;-0.172836;0.961090;0.022125
445;-0.094406;0.886795;0.003143
446;0.059509;1.025284;0.220413
447;0.023682;0.977509;0.132202
448;-0.062836;1.169235;0.021225
449;0.010468;1.351868;-0.041000
450;-0.120087;1.489075;-0.084152
451;-0.626572;1.324356;0.109955
452;-0.616135;1.447678;0.007050
453;-0.243073;1.325439;-0.082932
454;-0.173553;1.123535;-0.040878
455;-0.257385;0.845535;-0.038528
456;-0.306778;0.809296;-0.030289
457;-0.238190;0.569275;0.086502
458;-0.282013;0.440445;0.033081
459;-0.416763;0.492859;0.033859
460;-0.217957;0.501511;-0.071808
461;-0.038071;0.707764;-0.282806
462;0.171707;0.985123;-0.487579
463;0.589920;1.324509;-0.312119
464;0.003006;1.759552;-0.775970
465;0.205261;0.506256;-0.216202
466;-0.503082;0.922668;-0.415344
467;-0.680862;1.823868;-0.421127
468;-0.103088;1.187271;-0.087936
469;-0.433823;0.139542;0.254501
470;-0.428680;1.353775;0.129608
471;-0.005875;1.130188;0.055099
472;-0.238480;0.704727;0.070892
473;-0.170410;0.909454;-0.012375
474;-0.132690;0.978806;0.031372
475;-0.111298;0.849091;0.081406
476;-0.161209;0.942215;0.049423
477;-0.151352;0.918320;0.043457
478;-0.231354;0.952911;0.053009
479;-0.135117;1.015198;0.036270
480;0.168182;1.030594;0.217636
481;0.062973;0.957886;0.192703
482;-0.068832;1.160522;0.033478
483;0.053925;1.300888;-0.042465
484;-0.212036;1.484406;-0.079315
485;-0.400040;1.221085;0.032898
486;-0.706055;1.333405;-0.029968
487;-0.383972;1.340683;0.019608
488;-0.156281;1.240097;-0.094818
489;-0.131058;0.978012;-0.086716
490;-0.308090;0.779984;-0.093185
491;-0.243317;0.561035;0.008301
492;-0.206955;0.479340;0.055252
493;-0.312180;0.516113;0.057617
494;-0.313919;0.445511;-0.055908
495;-0.140976;0.577179;-0.196747
496;-0.016785;1.033630;-0.488541
497;0.456009;1.258530;-0.480453
498;0.090714;1.693558;-0.819351
499;0.056442;1.118668;-0.200714
500;-0.463120;0.979141;-0.363327
501;-0.562836;1.408890;-0.445328
502;-0.131714;0.346497;0.572891
503;-0.206924;0.827240;0.296585
504;-0.297623;1.585815;-0.166245
505;-0.162674;0.696777;0.199524
506;-0.238892;0.679260;0.110535
507;0.024124;1.030182;0.001648
508;-0.145004;0.894119;0.048782
509;-0.239868;0.802109;0.012085
510;-0.205475;0.934128;-0.019638
511;-0.142654;0.941666;0.051498
512;-0.219315;0.991989;0.048676
513;-0.015625;1.079590;0.064255
514;0.097214;0.899002;0.158478
515;0.022537;1.020248;0.200531
516;-0.043167;1.232040;0.045639
517;0.056351;1.365601;0.030243
518;-0.222107;1.458054;-0.120529
519;-0.707001;1.365982;0.024673
520;-0.653198;1.613098;0.081741
521;-0.242203;1.288315;-0.154465
522;-0.087555;1.143723;-0.090240
523;-0.386490;0.752701;-0.068573
