index;x;y;z
301;-0.358963;1.862381;-0.045044
302;-0.835556;1.441925;0.388367
303;0.054749;0.551834;0.432877
304;0.491150;0.255692;0.176208
305;0.037781;-0.166931;0.281830
306;-0.275497;-0.352737;0.502518
307;-0.439133;-0.348755;0.658783
308;-0.517426;0.221741;-0.884918
309;0.497925;4.317459;-0.866898
310;0.263931;1.418381;-1.434830
311;-1.274689;0.138916;0.646179
312;-0.015335;2.707397;-0.332047
313;0.143341;0.008713;0.246964
314;-0.573257;0.722641;0.844910
315;-0.196747;1.599365;0.147705
316;0.064316;0.886490;-0.030182
317;0.173401;0.669708;0.179825
318;0.160904;0.583557;0.234207
319;0.019745;0.982422;-0.183136
320;0.105164;1.039047;-0.078949
321;0.282394;1.153091;-0.081940
322;0.046173;1.797775;-0.356171
323;1.095947;1.510773;-0.160721
324;0.751648;1.699722;-0.452438
325;0.409653;1.266342;-0.035919
326;-0.425217;1.733917;0.060928
327;-0.610977;2.459656;0.924911
328;-0.814972;1.857880;-0.042435
329;-0.291534;0.965912;0.397186
330;0.272354;0.508148;0.159134
331;0.338120;0.122208;0.261276
332;-0.271667;-0.304001;0.429916
333;-0.531631;-0.401688;0.626984
334;-0.387726;-0.182678;0.454071
335;0.507507;1.566788;-3.667694
336;1.247086;3.719650;-0.856567
337;-1.192123;0.626968;-0.283051
338;-0.677704;1.220383;0.309586
339;0.533615;1.228821;1.958603
340;-0.479919;-0.098724;0.860550
341;-0.463455;1.447525;0.099258
342;0.195084;1.222916;0.035507
343;0.176224;0.565689;0.057022
344;0.118027;0.691803;0.064072
345;0.105835;0.831253;0.165359
346;-0.589325;0.923965;0.002869
347;0.556900;1.202621;-0.186172
348;-0.276901;1.473679;-0.004028
349;0.666428;1.311935;0.044968
350;1.259384;1.609192;-0.717667
351;0.337265;1.546097;-0.462326
352;0.091766;1.227600;-0.216232
353;-0.335968;2.658234;1.050949
354;-0.469666;1.980637;-0.202988
355;-0.649582;1.450424;0.502914
356;0.144150;0.614197;0.196442
357;0.448425;0.437851;0.251053
358;0.076080;-0.075333;0.459427
359;-0.396500;-0.316391;0.665985
360;-0.692596;-0.397842;0.896606
361;-0.597961;0.421997;-1.299591
362;0.800690;4.419830;-0.698135
363;0.062012;1.116547;-1.200531
364;-1.058548;0.165802;0.572571
365;-0.000443;2.312637;-0.430267
366;0.494766;0.487457;0.460663
367;-0.765579;0.346054;0.819489
368;-0.320999;1.397324;0.207184
369;0.102539;1.102081;-0.026810
370;0.068359;0.769836;0.071899
371;-0.038589;0.535339;0.253174
372;0.148331;0.792511;-0.146378
373;0.307068;1.046158;0.043427
374;0.068924;1.098907;-0.091202
375;0.055557;1.911026;-0.376694
376;1.114731;1.452942;-0.133591
377;0.838760;1.830841;-0.428558
378;0.273575;1.259384;-0.191849
379;-0.335754;1.810883;0.312317
380;-0.564026;2.630951;0.676514
381;-0.945374;1.546539;0.102615
382;-0.145340;0.655426;0.434937
383;0.502182;0.437012;0.173431
384;0.271027;0.133209;0.230911
385;-0.221390;-0.163071;0.453522
386;-0.698837;-0.385681;0.620392
387;-0.511078;-0.161819;0.331284
388;1.071960;2.278381;-3.964935
389;0.743179;3.112778;-1.335373
390;-1.007751;0.652481;0.317612
391;0.531067;2.143570;0.285828
392;-0.111404;0.166031;-0.028122
393;-0.848816;0.015427;1.216171
394;-0.444778;1.833908;0.232574
395;0.396454;1.297791;-0.056030
396;0.116653;0.614365;-0.015060
397;-0.047913;0.334915;0.103806
398;0.116287;0.856491;0.067764
399;0.306625;1.417847;0.083649
400;0.191711;0.798386;-0.309464
401;-0.388306;1.789948;-0.347565
402;1.228027;1.247437;0.108414
403;1.086304;1.822189;-0.501770
404;0.377472;1.497559;-0.132324
405;-0.770355;1.690277;0.261612
406;-0.796204;2.294266;0.892059
407;-0.640411;1.727158;-0.057938
408;-0.134308;0.969818;0.418442
409;0.165436;0.634155;0.183945
410;0.111572;0.284958;0.295929
411;-0.155869;-0.329376;0.342926
412;-0.379898;-0.308136;0.365891
413;-0.561691;-0.329712;0.658127
414;0.400360;1.073654;-3.131104
415;1.114349;4.209381;-0.972229
416;-0.133530;0.654358;-0.194153
417;-1.350342;1.543396;-0.221664
418;0.563904;1.356079;1.702240
419;-0.637360;-0.211975;0.683151
420;-0.475754;1.334259;0.405121
421;0.275284;1.712997;-0.041718
422;0.125076;0.600357;-0.013260
423;0.012833;0.520508;0.167618
424;0.243149;0.582855;0.058807
425;0.202881;1.075073;0.006531
426;0.157104;1.096924;0.109512
427;-0.239746;1.150467;-0.292542
428;0.616943;1.647827;0.001602
429;1.137100;1.509750;-0.418884
430;0.421188;1.933868;-0.476700
431;0.529160;1.224487;-0.148575
432;-0.333801;2.072250;0.681229
433;-0.218002;2.251968;0.230148
434;-0.905655;1.706604;0.344482
435;0.023636;0.627228;0.363892
436;0.429184;0.466507;0.170715
437;0.105698;0.037872;0.338028
438;-0.403458;-0.300537;0.548965
439;-0.723251;-0.466385;0.669678
440;-0.445053;0.042175;-0.130859
441;0.519852;3.278946;-2.950394
442;0.588577;2.295532;-1.309280
443;-0.807266;0.078644;0.472275
444;-0.588730;1.727585;-0.120056
