index;x;y;z
400;-0.936813;1.752335;0.480301
401;-0.656815;1.183121;-0.216171
402;0.031372;0.932571;0.043076
403;0.289780;1.095551;0.199799
404;-0.193466;0.844833;-0.016815
405;-0.235550;0.488815;0.137314
406;-0.433517;0.312714;0.354370
407;-0.399246;0.185257;0.212387
408;-0.346252;0.171036;-0.162247
409;0.115433;1.052612;-0.898544
410;0.421188;2.171295;-1.351456
411;0.214279;1.035507;-0.512985
412;0.181061;0.371201;-0.447525
413;-0.428436;1.032166;0.745453
414;-0.191818;3.142624;-3.044388
415;-0.247879;0.031036;1.429779
416;-0.694321;0.272125;0.547821
417;-0.634842;1.262207;0.150772
418;-0.033630;1.422867;-0.223740
419;0.141602;1.067856;-0.003632
420;0.287857;0.848068;0.334885
421;0.002029;0.909027;0.108429
422;-0.247238;0.845230;0.054138
423;-0.202759;0.880417;0.127563
424;-0.157333;0.899521;0.123611
425;-0.129028;1.017410;0.023804
426;-0.010254;1.115051;-0.068604
427;0.191849;1.160400;-0.054062
428;0.446594;1.146210;0.141830
429;0.117584;1.084702;-0.031555
430;-0.087570;1.254089;-0.330780
431;0.321289;1.585724;-0.472076
432;0.390594;1.048279;-0.198242
433;-0.515167;1.630325;0.058060
434;-0.870453;1.590027;0.433548
435;-0.557556;1.209915;-0.241486
436;0.144547;0.961014;0.074921
437;0.184494;1.063065;0.145081
438;-0.439011;0.812164;0.065750
439;-0.356857;0.478439;0.135117
440;-0.372955;0.233612;0.287018
441;-0.263931;0.252594;0.173004
442;-0.488327;0.277908;-0.067459
443;0.052902;0.925430;-1.096710
444;0.485138;2.761047;-1.259323
445;0.317413;0.979950;-0.544647
446;-0.556015;1.729095;-0.396103
447;0.985428;1.748230;0.029083
448;-0.562576;-0.430023;0.498688
449;-1.270889;0.732971;0.565903
450;-0.572113;1.684402;-0.294891
451;0.052383;1.010315;-0.234192
452;0.080276;1.116562;0.413071
453;0.319305;1.084274;0.288284
454;0.294876;0.822144;-0.227737
455;-0.261017;0.919067;0.020432
456;-0.318802;0.858612;0.056808
457;-0.197296;0.864426;0.191132
458;-0.141556;0.961929;-0.031799
459;0.044754;1.049942;-0.058411
460;0.218674;1.110123;0.069962
461;0.505142;1.294464;0.114319
462;0.153412;1.107788;-0.042847
463;0.190735;1.327408;-0.203293
464;0.171631;1.792984;-0.490829
465;0.129456;0.945160;-0.389801
466;-0.672653;1.527374;0.067535
467;-1.018707;1.610275;0.250656
468;-0.453888;1.098389;-0.134918
469;0.317139;0.959183;0.136139
470;0.042496;1.009369;0.073853
471;-0.438858;0.804062;-0.041809
472;-0.302429;0.364594;0.121506
473;-0.233841;0.255264;0.276840
474;-0.227066;0.330063;0.167236
475;-0.324280;0.384735;-0.169693
476;0.042145;1.109344;-1.131836
477;0.548111;2.374680;-1.251312
478;-0.216949;1.002396;-0.714523
479;-0.373917;1.006744;-0.305313
480;0.006699;1.445404;0.260635
481;-0.093796;0.554703;0.251755
482;-0.741226;0.419952;0.399475
483;-0.584610;1.209213;0.168350
484;0.145493;1.210892;-0.305420
485;0.141327;0.997757;0.249695
486;0.142502;1.070023;0.293030
487;-0.034073;0.903381;-0.157990
488;-0.175415;0.887344;0.011734
489;-0.128098;0.974472;0.118988
490;-0.026016;0.905487;0.091705
491;-0.126297;0.911575;0.019760
492;-0.118820;0.950409;-0.203491
493;0.180328;1.036926;-0.108398
494;0.396133;1.164047;-0.054932
